time,x,y,z
15835,279,281,158
15836,279,281,158
15837,277,280,159
15838,274,281,158
15839,279,281,157
15840,279,281,157
15841,278,280,159
15842,277,281,159
15843,278,281,157
15844,279,281,156
15845,279,281,158
15846,278,281,158
15847,276,281,158
15848,279,281,157
15849,279,281,157
15850,278,280,158
15851,278,281,158
15852,279,281,156
15853,279,281,155
15854,278,282,157
15855,278,281,158
15856,276,281,156
15857,279,281,156
15858,279,281,157
15859,278,280,158
15860,278,281,158
15861,279,281,155
15862,279,280,154
15863,278,281,156
15864,276,281,157
15865,275,280,156
15866,278,281,156
15867,279,281,157
15868,278,279,157
15869,277,280,157
15870,279,281,156
15871,278,280,154
15872,278,281,157
15873,276,281,158
15874,276,281,156
15875,278,281,156
15876,279,280,157
15877,277,279,158
15878,277,281,157
15879,278,281,157
15880,278,280,155
15881,278,281,158
15882,277,281,159
15883,276,281,157
15884,279,281,157
15885,278,280,158
15886,278,279,159
15887,276,280,158
15888,278,281,157
15889,279,281,155
15890,278,281,158
15891,278,281,159
15892,276,281,157
15893,279,281,157
15894,279,281,158
15895,278,280,158
15896,278,281,158
15897,279,281,156
15898,279,281,155
15899,278,281,158
15900,278,281,159
15901,277,280,157
15902,280,280,156
15903,280,281,157
15904,278,280,158
15905,278,281,157
15906,279,281,156
15907,279,280,155
15908,278,281,157
15909,277,281,157
15910,277,280,156
15911,279,280,156
15912,279,280,157
15913,277,280,157
15914,277,280,156
15915,279,281,155
15916,278,280,155
15917,278,280,157
15918,277,280,158
15919,277,280,156
15920,278,281,155
15921,278,280,157
15922,277,280,158
15923,276,280,157
15924,278,281,156
15925,278,280,156
15926,277,280,158
15927,277,281,159
15928,276,281,157
15929,278,281,156
15930,279,281,158
15931,277,280,159
15932,277,281,158
15933,279,281,157
15934,279,281,157
15935,277,281,158
15936,277,281,160
15937,278,281,158
15938,279,281,157
15939,279,281,159
15940,278,279,159
15941,278,281,158
15942,279,282,157
15943,279,281,157
15944,278,281,158
15945,278,281,159
15946,278,281,157
15947,279,282,156
15948,280,281,158
15949,278,281,158
15950,278,281,157
15951,279,281,156
15952,279,281,157
15953,277,280,158
15954,278,281,158
15955,278,281,156
15956,279,280,155
15957,279,281,158
15958,277,281,158
15959,276,283,156
15960,279,281,156
15961,279,280,157
15962,276,280,158
15963,277,280,159
15964,278,282,155
15965,279,280,155
15966,278,281,157
15967,277,281,158
15968,276,280,156
15969,278,281,156
15970,278,280,157
15971,277,279,158
15972,276,280,158
15973,278,281,157
15974,279,280,155
15975,278,280,158
15976,277,280,158
15977,275,280,157
15978,278,280,156
15979,278,280,156
15980,277,279,158
15981,277,281,158
15982,278,281,157
15983,279,281,155
15984,278,281,158
15985,277,281,158
15986,276,280,157
15987,279,281,156
15988,279,281,158
15989,278,280,158
15990,278,282,158
15991,279,281,157
15992,279,281,155
15993,278,281,158
15994,277,282,159
15995,276,281,157
15996,279,281,156
15997,279,281,158
15998,278,280,158
15999,278,281,157
16000,279,281,156
16001,280,282,155
16002,278,281,157
16003,278,281,158
16004,276,281,156
16005,279,281,156
16006,279,281,157
16007,278,279,158
16008,278,281,157
16009,278,281,156
16010,279,280,155
16011,278,281,157
16012,277,281,158
16013,276,281,156
16014,278,281,155
16015,279,278,157
16016,277,280,157
16017,277,281,157
16018,279,281,156
16019,278,280,156
16020,277,280,158
16021,276,281,159
16022,277,280,157
16023,278,280,156
16024,279,282,158
16025,277,280,158
16026,277,280,157
16027,278,281,156
16028,276,280,156
16029,277,281,158
16030,276,281,159
16031,277,281,157
16032,279,281,157
16033,279,280,158
16034,277,280,159
16035,277,280,158
16036,278,282,157
16037,279,281,157
16038,278,281,159
16039,278,281,160
16040,279,281,158
16041,280,280,157
16042,279,281,158
16043,278,281,158
16044,277,281,157
16045,279,282,156
16046,279,281,157
16047,278,281,158
16048,278,281,159
16049,279,281,157
16050,279,281,156
16051,279,281,157
16052,278,280,157
16053,277,281,156
16054,280,281,156
16055,279,281,156
16056,278,280,157
16057,278,281,158
16058,278,281,155
16059,279,280,155
16060,279,281,157
16061,278,279,157
16062,276,281,156
16063,279,281,155
16064,279,280,156
16065,277,280,157
16066,275,281,157
16067,278,280,156
16068,278,281,154
16069,278,280,157
16070,277,280,158
16071,276,280,156
16072,278,281,156
16073,279,281,157
16074,277,279,158
16075,277,281,158
16076,278,281,157
16077,278,280,153
16078,278,280,158
16079,277,281,159
16080,276,281,158
16081,280,281,157
16082,279,281,158
16083,278,280,159
16084,277,281,158
16085,278,280,157
16086,278,281,156
16087,278,281,158
16088,278,281,159
16089,276,281,157
16090,279,281,157
16091,280,281,158
16092,278,280,158
16093,277,281,158
16094,278,281,156
16095,279,281,154
16096,278,281,157
16097,278,281,158
16098,277,281,156
16099,279,281,158
16100,279,281,157
16101,277,280,158
16102,277,281,157
16103,279,281,156
16104,280,281,154
16105,278,281,157
16106,277,281,158
16107,277,281,156
16108,279,280,155
16109,279,281,157
16110,277,280,158
16111,277,281,155
16112,278,281,156
16113,279,281,155
16114,278,281,158
16115,277,281,159
16116,276,280,157
16117,278,280,156
16118,279,281,158
16119,277,280,159
16120,277,281,158
16121,278,281,157
16122,280,281,156
16123,278,279,158
16124,277,281,160
16125,277,280,158
16126,279,280,157
16127,279,281,158
16128,277,280,159
16129,277,279,158
16130,280,282,157
16131,279,281,156
16132,278,281,158
16133,278,281,159
16134,277,280,157
16135,279,281,157
16136,279,281,158
16137,278,280,158
16138,277,282,157
16139,279,281,156
16140,279,281,156
16141,278,281,158
16142,277,281,159
16143,277,281,156
16144,279,281,156
16145,280,281,157
16146,278,281,158
16147,277,282,157
16148,279,281,156
16149,279,281,156
16150,278,280,157
16151,278,281,156
16152,278,281,156
16153,277,281,155
16154,279,281,157
16155,277,281,158
16156,276,281,156
16157,278,281,155
16158,278,281,156
16159,277,280,158
16160,277,281,158
16161,278,281,156
16162,278,281,155
16163,278,281,158
16164,277,281,158
16165,276,281,157
16166,278,281,156
16167,279,281,157
16168,277,280,158
16169,277,281,158
16170,278,280,155
16171,278,280,156
16172,279,280,158
16173,277,281,159
16174,276,281,158
16175,279,281,157
16176,279,280,157
16177,278,279,159
16178,277,281,159
16179,278,281,157
16180,279,280,156
16181,278,281,159
16182,278,281,160
16183,276,281,158
16184,279,280,157
16185,279,280,158
16186,278,279,158
16187,278,280,158
16188,278,281,157
16189,279,280,155
16190,279,281,158
16191,278,281,158
16192,276,281,157
16193,280,281,156
16194,279,281,157
16195,277,279,158
16196,278,281,157
16197,279,281,156
16198,279,281,154
16199,278,281,156
16200,277,281,158
16201,276,281,156
16202,279,281,156
16203,279,281,157
16204,277,279,158
16205,277,282,157
16206,278,281,156
16207,279,281,154
16208,278,281,157
16209,277,281,158
16210,276,281,156
16211,279,281,156
16212,279,281,157
16213,277,280,158
16214,277,281,157
16215,279,281,156
16216,279,281,155
16217,278,281,158
16218,277,281,159
16219,276,280,157
16220,279,280,157
16221,279,281,158
16222,277,280,159
16223,277,281,158
16224,278,281,157
16225,279,281,156
16226,277,280,159
16227,276,281,160
16228,277,280,158
16229,279,281,157
16230,280,281,158
16231,277,280,159
16232,277,280,158
16233,278,281,157
16234,279,280,156
16235,278,281,158
16236,277,281,158
16237,278,281,156
16238,279,281,155
16239,280,281,157
16240,278,280,158
16241,277,281,156
16242,279,282,155
16243,279,281,155
16244,278,281,157
16245,278,281,158
16246,278,281,156
16247,279,281,155
16248,279,281,157
16249,277,280,157
16250,277,281,155
16251,279,282,155
16252,279,281,156
16253,279,281,157
16254,277,283,158
16255,277,281,156
16256,279,278,156
16257,280,281,158
16258,277,280,158
16259,276,281,157
16260,278,281,156
16261,279,281,157
16262,278,280,158
16263,278,280,159
16264,278,282,157
16265,279,281,156
16266,279,281,158
16267,277,281,159
16268,276,281,158
16269,279,281,157
16270,279,280,158
16271,277,280,159
16272,277,280,159
16273,278,280,157
16274,279,281,156
16275,278,281,158
16276,277,281,159
16277,276,282,156
16278,279,281,157
16279,279,281,158
16280,278,280,158
16281,278,281,159
16282,279,281,157
16283,279,280,155
16284,278,281,158
16285,277,281,158
16286,276,281,157
16287,279,281,156
16288,279,280,157
16289,277,279,158
16290,279,281,157
16291,279,281,156
16292,279,280,154
16293,278,281,157
16294,277,281,157
16295,276,281,156
16296,279,281,155
16297,279,281,157
16298,277,280,157
16299,278,281,157
16300,279,281,156
16301,279,281,154
16302,278,281,157
16303,278,281,157
16304,276,281,156
16305,278,281,155
16306,279,281,157
16307,278,280,157
16308,277,281,157
16309,278,281,156
16310,279,281,155
16311,278,281,158
16312,277,281,158
16313,276,281,157
16314,278,280,156
16315,279,281,158
16316,277,280,158
16317,276,281,158
16318,278,281,157
16319,278,281,156
16320,278,281,158
16321,277,281,159
16322,276,280,157
16323,279,280,156
16324,280,281,157
16325,277,279,158
16326,277,281,158
16327,279,281,157
16328,279,280,156
16329,278,281,158
16330,278,281,159
16331,278,281,157
16332,279,280,156
16333,280,280,158
16334,278,280,158
16335,277,281,157
16336,279,281,155
16337,279,280,156
16338,278,281,158
16339,277,280,159
16340,278,280,156
16341,278,281,156
16342,280,281,158
16343,277,280,158
16344,277,281,157
16345,278,281,156
16346,279,280,156
16347,278,281,158
16348,278,281,159
16349,278,281,156
16350,279,280,156
16351,279,280,158
16352,277,280,159
16353,277,281,157
16354,279,281,156
16355,279,280,156
16356,278,281,158
16357,277,281,159
16358,278,281,157
16359,279,280,156
16360,279,281,158
16361,277,281,158
16362,277,281,157
16363,278,281,156
16364,279,281,157
16365,278,279,158
16366,277,281,159
16367,278,280,157
16368,278,280,156
16369,278,281,158
16370,277,281,158
16371,276,281,157
16372,278,281,156
16373,279,280,157
16374,278,280,158
16375,277,281,159
16376,278,281,157
16377,279,280,156
16378,278,281,158
16379,277,281,158
16380,276,281,157
16381,279,281,156
16382,280,281,157
16383,278,280,158
16384,277,281,158
16385,279,281,156
16386,279,280,155
16387,279,281,157
16388,278,280,158
16389,276,281,156
16390,279,281,156
16391,279,281,157
16392,278,280,158
16393,277,281,158
16394,279,281,156
16395,279,281,155
16396,278,280,157
16397,277,281,158
16398,276,281,156
16399,279,281,156
16400,279,279,157
16401,278,280,158
16402,277,281,158
16403,279,281,156
16404,279,280,155
16405,278,280,158
16406,277,281,158
16407,276,281,157
16408,279,281,157
16409,279,281,158
16410,277,279,158
16411,277,281,158
16412,278,281,157
16413,279,281,155
16414,278,281,158
16415,277,281,159
16416,276,281,157
16417,279,281,157
16418,279,281,158
16419,278,280,158
16420,277,281,158
16421,278,280,157
16422,279,280,155
16423,278,280,158
16424,277,281,159
16425,276,281,157
16426,279,280,157
16427,279,280,155
16428,277,280,158
16429,277,281,157
16430,279,281,156
16431,279,280,155
16432,278,281,158
16433,277,282,158
16434,277,280,157
16435,279,280,156
16436,279,281,158
16437,277,280,158
16438,277,281,157
16439,278,281,156
16440,279,281,155
16441,278,281,157
16442,278,281,158
16443,277,281,156
16444,279,280,156
16445,280,281,157
16446,277,280,158
16447,277,281,157
16448,279,281,156
16449,279,280,155
16450,278,281,158
16451,278,281,159
16452,277,281,156
16453,279,281,156
16454,279,281,158
16455,277,280,158
16456,278,281,156
16457,279,282,156
16458,279,281,156
16459,278,281,157
16460,277,281,159
16461,278,281,157
16462,279,281,156
16463,280,281,158
16464,277,280,158
16465,277,281,157
16466,279,282,155
16467,279,281,157
16468,277,281,158
16469,277,281,159
16470,278,280,157
16471,279,281,156
16472,279,281,158
16473,278,281,158
16474,278,281,157
16475,279,281,156
16476,279,280,156
16477,278,280,158
16478,277,281,158
16479,278,281,156
16480,279,281,155
16481,279,281,158
16482,277,281,158
16483,276,281,156
16484,279,281,156
16485,279,280,157
16486,277,280,158
16487,277,281,158
16488,278,280,156
16489,279,280,155
16490,278,280,158
16491,277,280,158
16492,276,280,157
16493,279,281,156
16494,279,281,157
16495,277,280,158
16496,277,281,157
16497,278,279,157
16498,279,280,155
16499,278,281,158
16500,277,281,158
16501,276,281,157
16502,279,281,156
16503,278,281,157
16504,277,280,158
16505,277,281,158
16506,278,281,157
16507,279,280,155
16508,278,281,158
16509,277,281,158
16510,276,281,157
16511,279,281,155
16512,279,280,158
16513,278,279,158
16514,277,281,158
16515,278,280,157
16516,279,280,158
16517,278,281,158
16518,278,280,158
16519,276,281,158
16520,279,280,157
16521,279,280,158
16522,278,280,159
16523,277,281,158
16524,279,281,157
16525,280,281,155
16526,278,281,158
16527,278,281,158
16528,276,281,156
16529,279,281,156
16530,279,281,157
16531,278,280,158
16532,277,281,157
16533,278,281,156
16534,279,280,154
16535,278,281,157
16536,277,281,158
16537,276,280,156
16538,278,281,155
16539,278,281,157
16540,277,280,157
16541,277,281,156
16542,279,281,156
16543,279,280,155
16544,278,281,157
16545,276,281,158
16546,276,280,156
16547,278,280,156
16548,278,280,158
16549,277,280,158
16550,277,280,158
16551,278,282,157
16552,278,280,156
16553,278,281,159
16554,277,281,160
16555,277,280,158
16556,278,281,157
16557,278,281,159
16558,277,280,159
16559,277,282,158
16560,279,281,157
16561,279,280,157
16562,277,281,159
16563,277,281,160
16564,278,281,157
16565,279,281,156
16566,279,281,158
16567,278,280,158
16568,278,281,157
16569,279,281,156
16570,279,281,156
16571,278,281,158
16572,277,281,159
16573,277,281,156
16574,279,281,156
16575,280,281,157
16576,277,280,157
16577,278,281,156
16578,279,282,156
16579,279,281,156
16580,277,281,157
16581,277,281,158
16582,278,281,156
16583,279,281,156
16584,279,281,157
16585,277,280,158
16586,277,280,156
16587,279,281,156
16588,279,281,156
16589,277,281,157
16590,277,281,159
16591,278,281,156
16592,279,280,156
16593,279,281,158
16594,277,280,158
16595,277,282,157
16596,280,281,157
16597,279,281,157
16598,277,280,158
16599,277,281,159
16600,278,281,156
16601,279,281,156
16602,279,281,156
16603,277,281,158
16604,276,281,157
16605,279,281,157
16606,279,281,157
16607,278,280,158
16608,277,281,158
16609,278,281,157
16610,279,280,153
16611,278,281,158
16612,277,280,159
16613,276,281,157
16614,280,282,157
16615,279,281,158
16616,278,280,158
16617,278,281,158
16618,278,280,157
16619,279,280,155
16620,278,281,158
16621,278,281,158
16622,276,280,157
16623,279,281,156
16624,279,282,157
16625,276,278,158
16626,278,281,158
16627,279,280,156
16628,279,280,155
16629,278,281,158
16630,278,281,158
16631,276,279,156
16632,279,281,156
16633,279,281,160
16634,278,279,158
16635,277,281,157
16636,278,281,156
16637,279,281,155
16638,278,281,158
16639,277,281,158
16640,276,280,156
16641,279,280,156
16642,279,280,155
16643,277,280,158
16644,276,280,157
16645,279,281,156
16646,279,280,155
16647,278,281,158
16648,277,281,158
16649,276,281,157
16650,279,281,156
16651,280,281,158
16652,278,280,158
16653,278,281,158
16654,278,282,158
16655,279,281,155
16656,278,281,158
16657,278,281,159
16658,278,281,157
16659,279,281,156
16660,279,281,158
16661,278,280,159
16662,278,281,158
16663,279,282,157
16664,279,281,156
16665,277,281,158
16666,277,281,159
16667,277,281,157
16668,279,284,156
16669,280,281,156
16670,277,281,158
16671,277,281,158
16672,279,280,156
16673,279,282,156
16674,278,281,158
16675,277,281,159
16676,277,281,156
16677,279,281,155
16678,279,280,157
16679,278,281,157
16680,277,281,156
16681,279,281,156
16682,279,281,155
16683,277,281,157
16684,277,281,158
16685,278,281,156
16686,279,280,155
16687,278,281,157
16688,277,280,158
16689,277,281,157
16690,278,281,157
16691,278,281,157
16692,277,281,158
16693,276,281,159
16694,277,281,157
16695,278,280,156
16696,279,281,158
16697,277,282,158
16698,277,281,158
16699,278,281,157
16700,279,281,157
16701,278,280,159
16702,277,281,159
16703,278,281,157
16704,279,281,156
16705,277,281,158
16706,277,280,158
16707,276,280,157
16708,279,281,157
16709,278,281,157
16710,278,280,158
16711,277,281,158
16712,278,281,156
16713,279,281,155
16714,279,281,158
16715,278,281,158
16716,276,281,157
16717,279,281,153
16718,279,280,157
16719,278,280,158
16720,278,281,158
16721,279,280,156
16722,279,280,155
16723,279,280,158
16724,278,280,158
16725,276,280,156
16726,279,281,156
16727,280,280,157
16728,278,279,157
16729,277,281,157
16730,279,280,155
16731,279,281,155
16732,278,281,158
16733,276,281,158
16734,276,281,156
16735,279,281,156
16736,279,281,157
16737,278,281,158
16738,277,281,158
16739,278,281,156
16740,279,281,155
16741,278,281,158
16742,277,281,158
16743,276,281,157
16744,278,280,156
16745,279,281,158
16746,277,280,158
16747,277,281,157
16748,278,281,156
16749,278,281,155
16750,278,281,158
16751,277,281,159
16752,276,280,157
16753,278,280,157
16754,279,281,158
16755,276,280,158
16756,277,281,158
16757,278,281,157
16758,279,281,155
16759,278,281,158
16760,277,281,158
16761,276,281,157
16762,279,281,156
16763,279,281,158
16764,278,280,158
16765,277,281,157
16766,279,281,156
16767,279,281,155
16768,278,281,158
16769,277,281,159
16770,277,281,157
16771,279,280,156
16772,279,281,158
16773,278,280,158
16774,278,281,157
16775,279,281,156
16776,279,281,156
16777,278,281,158
16778,278,281,159
16779,278,280,156
16780,280,280,156
16781,280,280,158
16782,278,280,158
16783,276,281,157
16784,279,281,156
16785,279,281,156
16786,278,281,158
16787,277,281,159
16788,278,281,157
16789,279,280,156
16790,279,280,158
16791,278,280,158
16792,277,280,157
16793,278,281,156
16794,279,281,156
16795,277,281,158
16796,274,281,159
16797,278,281,156
16798,279,280,156
16799,279,281,158
16800,277,280,158
16801,276,281,157
16802,278,282,156
16803,279,281,157
16804,277,281,158
16805,277,281,159
16806,278,281,156
16807,279,281,156
16808,279,282,158
16809,277,281,158
16810,276,282,157
16811,279,280,156
16812,279,281,157
16813,278,280,158
16814,277,281,158
16815,278,281,157
16816,279,281,156
16817,279,281,158
16818,277,281,158
16819,276,281,157
16820,278,283,155
16821,279,281,157
16822,278,280,157
16823,277,281,158
16824,278,281,156
16825,278,281,155
16826,279,281,157
16827,277,281,158
16828,276,281,156
16829,279,282,156
16830,279,281,157
16831,278,280,158
16832,275,281,158
16833,278,281,156
16834,279,280,155
16835,278,281,158
16836,277,281,158
16837,276,280,157
16838,279,280,156
16839,279,280,158
16840,278,279,158
16841,277,281,158
16842,279,280,156
16843,279,280,155
16844,278,280,158
16845,277,280,158
16846,276,280,157
16847,279,280,155
16848,279,280,158
16849,277,279,158
16850,277,281,158
16851,278,280,156
16852,279,280,155
16853,278,280,158
16854,277,281,159
16855,276,281,157
16856,279,281,157
16857,279,281,158
16858,278,280,158
16859,278,281,158
16860,279,281,156
16861,279,281,156
16862,278,281,158
16863,278,281,159
16864,277,281,157
16865,279,281,156
16866,279,281,158
16867,278,280,158
16868,278,281,158
16869,279,281,157
16870,279,281,156
16871,278,281,158
16872,277,281,159
16873,277,281,157
16874,279,281,156
16875,279,281,158
16876,277,280,158
16877,277,281,157
16878,279,281,155
16879,279,279,156
16880,278,281,158
16881,277,281,158
16882,277,281,156
16883,278,281,156
16884,280,280,157
16885,277,281,157
16886,277,280,156
16887,279,281,156
16888,278,280,156
16889,278,281,158
16890,277,281,158
16891,277,281,156
16892,279,280,156
16893,279,280,157
16894,277,280,157
16895,277,280,156
16896,278,281,156
16897,278,280,156
16898,277,281,158
16899,277,281,159
16900,278,280,157
16901,279,280,156
16902,279,281,158
16903,277,280,158
16904,277,281,157
16905,279,281,156
16906,279,281,157
16907,278,281,158
16908,277,281,159
16909,278,281,157
16910,279,281,156
16911,279,281,158
16912,278,281,158
16913,277,281,157
16914,279,281,156
16915,279,281,157
16916,278,280,158
16917,277,281,158
16918,278,280,156
16919,279,281,155
16920,279,280,158
16921,277,281,158
16922,276,281,156
16923,279,281,156
16924,279,281,156
16925,278,280,157
16926,277,281,158
16927,278,281,156
16928,279,282,155
16929,278,281,158
16930,278,281,158
16931,276,281,157
16932,278,281,156
16933,279,281,157
16934,277,280,158
16935,277,281,158
16936,278,280,156
16937,281,280,155
16938,278,280,158
16939,277,281,158
16940,276,281,156
16941,278,281,156
16942,279,280,157
16943,277,279,158
16944,277,281,158
16945,278,280,156
16946,279,280,155
16947,278,280,158
16948,277,281,158
16949,276,281,157
16950,279,281,156
16951,279,280,158
16952,278,279,158
16953,277,281,158
16954,279,281,156
16955,279,281,155
16956,278,281,158
16957,278,281,159
16958,276,281,157
16959,279,281,157
16960,279,281,158
16961,278,280,158
16962,277,281,158
16963,279,281,157
16964,279,281,155
16965,278,281,158
16966,277,281,159
16967,276,281,157
16968,279,281,156
16969,279,282,158
16970,277,280,158
16971,277,281,157
16972,279,281,156
16973,279,281,155
16974,278,281,158
16975,277,282,159
16976,276,281,156
16977,279,281,156
16978,279,281,157
16979,277,279,157
16980,278,281,157
16981,279,281,156
16982,279,280,155
16983,278,281,158
16984,277,281,159
16985,277,281,156
16986,279,280,156
16987,280,281,158
16988,277,280,158
16989,277,280,157
16990,279,281,156
16991,279,280,155
16992,279,281,158
16993,278,280,159
16994,277,280,157
16995,279,280,156
16996,279,280,158
16997,277,279,158
16998,277,280,157
16999,279,281,157
17000,279,280,156
17001,278,280,158
17002,278,281,159
17003,278,281,157
17004,279,280,156
17005,279,281,158
17006,277,280,158
17007,277,280,157
17008,279,281,156
17009,279,281,157
17010,277,280,158
17011,277,281,159
17012,277,281,157
17013,279,281,157
17014,279,281,158
17015,277,280,159
17016,277,280,158
17017,279,281,156
17018,280,280,157
17019,278,281,158
17020,277,281,159
17021,278,281,157
17022,279,281,156
17023,279,281,158
17024,278,281,158
17025,277,281,157
17026,279,281,156
17027,279,281,156
17028,277,280,158
17029,278,281,158
17030,278,281,156
17031,279,280,155
17032,279,281,157
17033,277,281,158
17034,276,281,156
17035,279,281,156
17036,279,281,156
17037,277,280,157
17038,277,281,158
17039,278,280,156
17040,278,280,155
17041,278,280,157
17042,277,281,158
17043,276,281,156
17044,278,281,156
17045,279,281,155
17046,277,280,158
17047,277,280,158
17048,278,280,156
17049,279,280,155
17050,279,281,158
17051,277,281,158
17052,276,280,157
17053,279,281,157
17054,279,280,157
17055,278,279,158
17056,278,281,158
17057,278,281,157
17058,279,280,155
17059,278,281,158
17060,278,281,158
17061,276,281,157
17062,279,281,156
17063,279,280,157
17064,278,280,158
17065,277,281,157
17066,278,281,156
17067,279,281,155
17068,278,281,158
17069,278,281,158
17070,277,281,157
17071,279,282,156
17072,279,281,157
17073,278,280,158
17074,277,281,158
17075,278,281,156
17076,279,280,155
17077,278,281,158
17078,278,281,158
17079,277,281,157
17080,279,280,156
17081,279,280,157
17082,277,279,158
17083,277,281,157
17084,279,281,157
17085,279,281,155
17086,278,281,158
17087,277,281,159
17088,277,281,157
17089,279,280,156
17090,279,280,158
17091,277,280,158
17092,277,280,158
17093,278,281,157
17094,279,280,156
17095,277,281,158
17096,277,281,159
17097,277,280,157
17098,278,280,156
17099,279,280,158
17100,277,280,158
17101,277,280,157
17102,278,281,157
17103,278,278,156
17104,278,281,158
17105,277,281,158
17106,277,281,157
17107,278,281,156
17108,279,281,158
17109,277,280,158
17110,277,281,157
17111,279,282,155
17112,279,281,156
17113,278,281,158
17114,277,281,159
17115,278,281,157
17116,279,281,156
17117,279,281,158
17118,278,280,159
17119,278,281,157
17120,279,282,156
17121,279,281,156
17122,278,281,158
17123,278,281,158
17124,278,281,156
17125,279,281,156
17126,280,281,158
17127,278,281,158
17128,277,281,157
17129,279,281,156
17130,279,281,156
17131,278,280,158
17132,279,281,158
17133,278,281,156
17134,279,280,155
17135,279,281,158
17136,278,280,158
17137,278,281,157
17138,279,281,156
17139,279,280,156
17140,277,280,158
17141,277,281,158
17142,278,281,156
17143,279,281,155
17144,278,281,158
17145,277,281,158
17146,276,281,157
17147,278,281,156
17148,278,280,157
17149,277,280,158
17150,277,281,157
17151,278,280,156
17152,279,280,155
17153,278,281,158
17154,277,281,158
17155,274,280,157
17156,278,281,156
17157,279,281,158
17158,277,280,158
17159,277,281,158
17160,278,280,156
17161,279,281,155
17162,278,281,158
17163,278,281,159
17164,276,281,157
17165,279,281,157
17166,280,280,158
17167,278,280,158
17168,278,281,158
17169,279,281,156
17170,280,280,155
17171,278,280,158
17172,278,281,158
17173,276,281,156
17174,279,281,156
17175,280,281,157
17176,278,280,158
17177,277,281,156
17178,279,281,156
17179,279,281,155
17180,278,281,158
17181,277,281,158
17182,276,281,156
17183,279,280,155
17184,279,281,157
17185,278,279,158
17186,277,281,157
17187,278,281,156
17188,279,281,155
17189,278,281,157
17190,279,281,158
17191,276,280,156
17192,279,280,156
17193,279,280,157
17194,277,279,158
17195,277,281,157
17196,278,281,156
17197,279,281,158
17198,278,281,158
17199,277,281,159
17200,276,280,157
17201,279,280,157
17202,279,280,158
17203,277,280,158
17204,277,281,158
17205,278,282,156
17206,278,281,156
17207,276,281,158
17208,277,281,159
17209,276,281,157
17210,279,281,156
17211,279,280,158
17212,277,280,158
17213,277,281,157
17214,279,281,156
17215,279,280,156
17216,278,280,158
17217,277,281,159
17218,278,281,156
17219,279,281,156
17220,279,281,158
17221,277,280,158
17222,277,281,157
17223,279,282,156
17224,280,281,156
17225,278,281,158
17226,278,279,159
17227,278,281,156
17228,279,280,156
17229,280,281,157
17230,277,280,158
17231,277,281,156
17232,279,281,156
17233,279,281,156
17234,278,281,158
17235,277,281,159
17236,278,281,157
17237,279,281,156
17238,278,281,158
17239,277,280,158
17240,276,281,157
17241,279,280,156
17242,279,281,156
17243,278,280,158
17244,277,281,158
17245,278,280,156
17246,279,280,156
17247,279,280,158
17248,277,280,158
17249,276,281,157
17250,279,281,157
17251,279,280,157
17252,278,280,158
17253,277,281,158
17254,278,280,157
17255,279,280,155
17256,279,281,158
17257,278,281,158
17258,276,281,157
17259,279,281,156
17260,277,281,157
17261,277,280,158
17262,277,281,154
17263,278,280,156
17264,279,281,155
17265,278,281,158
17266,278,281,158
17267,276,281,156
17268,279,281,156
17269,279,281,157
17270,277,280,158
17271,277,281,158
17272,278,281,156
17273,278,280,155
17274,278,281,158
17275,277,281,158
17276,276,280,156
17277,278,281,156
17278,279,281,157
17279,278,280,158
17280,277,281,158
17281,278,281,156
17282,279,280,155
17283,278,281,158
17284,277,281,158
17285,276,281,157
17286,279,281,156
17287,279,281,157
17288,277,279,158
17289,277,281,158
17290,279,280,156
17291,279,280,155
17292,278,281,158
17293,277,281,159
17294,276,280,157
17295,278,281,156
17296,279,281,158
17297,277,280,158
17298,277,281,158
17299,279,281,157
17300,279,281,155
17301,278,281,158
17302,277,282,159
17303,276,280,157
17304,278,281,157
17305,279,281,158
17306,277,280,158
17307,277,281,158
17308,279,281,157
17309,279,281,155
17310,278,281,158
17311,277,281,159
17312,276,281,157
17313,279,280,156
17314,279,281,158
17315,278,280,158
17316,278,281,157
17317,279,281,156
17318,278,281,156
17319,278,281,158
17320,277,281,158
17321,277,281,157
17322,279,280,156
17323,280,281,158
17324,278,280,158
17325,277,281,157
17326,279,281,156
17327,279,281,155
17328,278,281,157
17329,277,281,158
17330,277,281,156
17331,279,280,156
17332,279,281,157
17333,277,280,157
17334,277,281,157
17335,278,282,156
17336,279,281,155
17337,278,281,157
17338,277,281,158
17339,278,281,156
17340,279,280,156
17341,279,281,157
17342,277,280,158
17343,277,281,157
17344,278,281,156
17345,279,280,156
17346,277,281,158
17347,277,281,159
17348,278,280,157
17349,279,280,156
17350,279,280,158
17351,277,278,158
17352,276,282,157
17353,278,281,157
17354,279,280,157
17355,278,280,158
17356,277,281,159
17357,278,280,157
17358,279,280,156
17359,278,281,158
17360,277,281,158
17361,276,281,157
17362,278,281,156
17363,279,281,157
17364,278,280,158
17365,278,281,158
17366,278,281,156
17367,279,281,156
17368,278,281,158
17369,277,281,158
17370,276,281,156
17371,279,281,156
17372,279,281,156
17373,278,280,158
17374,277,280,157
17375,278,281,156
17376,278,281,155
17377,278,281,158
17378,277,282,155
17379,276,281,157
17380,280,281,156
17381,279,281,157
17382,278,279,158
17383,277,281,158
17384,278,280,156
17385,278,281,155
17386,278,282,158
17387,277,281,158
17388,277,281,157
