time,x,y,z
15257,278,280,158
15258,277,281,158
15259,279,281,156
15260,279,281,155
15261,278,281,157
15262,277,281,158
15263,277,281,156
15264,279,281,156
15265,279,281,157
15266,278,280,158
15267,276,281,157
15268,279,281,156
15269,279,280,155
15270,278,281,157
15271,277,281,158
15272,276,281,156
15273,278,281,156
15274,279,281,157
15275,277,280,158
15276,277,281,157
15277,279,281,156
15278,279,280,155
15279,278,281,158
15280,278,281,158
15281,277,282,157
15282,279,280,156
15283,279,281,157
15284,276,279,158
15285,277,282,157
15286,280,281,156
15287,279,281,155
15288,278,281,158
15289,277,281,159
15290,277,281,157
15291,279,280,156
15292,279,281,158
15293,278,280,158
15294,277,281,157
15295,279,281,156
15296,279,281,156
15297,278,283,158
15298,277,281,159
15299,277,281,156
15300,279,280,156
15301,280,281,158
15302,277,280,158
15303,278,281,157
15304,279,282,156
15305,277,281,156
15306,278,281,158
15307,277,281,159
15308,277,281,157
15309,279,280,157
15310,280,281,158
15311,278,282,158
15312,277,281,157
15313,279,282,156
15314,279,281,156
15315,278,281,158
15316,277,281,159
15317,278,281,156
15318,279,281,156
15319,279,281,158
15320,277,281,158
15321,277,281,157
15322,278,282,156
15323,279,281,157
15324,277,281,158
15325,277,281,159
15326,278,280,156
15327,279,280,156
15328,279,281,158
15329,277,280,158
15330,277,281,157
15331,280,281,156
15332,279,280,157
15333,277,280,158
15334,278,281,158
15335,274,281,156
15336,279,280,155
15337,279,281,158
15338,278,281,158
15339,276,280,157
15340,279,281,158
15341,279,281,157
15342,278,280,158
15343,277,281,158
15344,278,281,156
15345,279,280,155
15346,278,281,158
15347,277,281,158
15348,276,281,156
15349,279,281,156
15350,279,281,157
15351,278,280,158
15352,278,281,158
15353,278,281,156
15354,279,280,155
15355,278,281,158
15356,277,281,158
15357,276,281,156
15358,277,281,156
15359,279,281,157
15360,278,280,157
15361,277,281,158
15362,278,280,156
15363,279,281,154
15364,278,281,157
15365,277,281,158
15366,276,281,156
15367,279,281,156
15368,279,282,156
15369,278,280,157
15370,277,281,158
15371,278,281,156
15372,279,281,155
15373,278,279,157
15374,278,281,158
15375,276,281,156
15376,279,281,156
15377,279,281,157
15378,277,280,157
15379,277,281,156
15380,278,281,156
15381,279,280,154
15382,278,281,157
15383,277,281,158
15384,276,280,156
15385,278,281,156
15386,278,281,157
15387,277,280,158
15388,277,281,157
15389,278,281,156
15390,279,281,155
15391,278,281,157
15392,277,281,158
15393,276,281,156
15394,279,280,156
15395,279,281,158
15396,277,280,158
15397,273,281,158
15398,279,281,156
15399,279,281,158
15400,278,281,158
15401,277,281,158
15402,276,281,156
15403,279,281,156
15404,279,281,157
15405,278,280,158
15406,277,280,157
15407,279,281,156
15408,279,281,155
15409,278,281,158
15410,277,281,159
15411,277,281,157
15412,279,281,156
15413,279,281,157
15414,278,280,158
15415,275,281,157
15416,278,281,156
15417,279,280,155
15418,278,281,158
15419,277,281,160
15420,277,281,156
15421,279,280,156
15422,279,281,157
15423,277,280,158
15424,277,281,156
15425,279,282,156
15426,279,280,155
15427,278,281,157
15428,277,281,158
15429,278,281,156
15430,279,280,156
15431,279,280,158
15432,278,280,158
15433,277,281,157
15434,278,282,156
15435,279,280,156
15436,279,281,158
15437,277,281,159
15438,278,281,157
15439,279,281,156
15440,278,281,158
15441,277,280,158
15442,277,281,157
15443,279,281,156
15444,279,281,156
15445,277,281,158
15446,277,281,159
15447,278,280,157
15448,279,281,156
15449,280,281,158
15450,278,280,158
15451,277,281,156
15452,279,282,156
15453,279,281,156
15454,278,280,158
15455,277,280,159
15456,278,281,157
15457,279,280,156
15458,279,280,158
15459,277,280,158
15460,277,281,157
15461,280,281,156
15462,279,281,157
15463,278,280,158
15464,277,279,159
15465,278,281,157
15466,279,280,156
15467,278,281,158
15468,278,281,158
15469,277,281,157
15470,279,281,156
15471,279,280,157
15472,278,281,158
15473,277,281,158
15474,277,281,156
15475,279,281,155
15476,278,281,158
15477,277,281,158
15478,276,280,157
15479,279,281,156
15480,279,281,157
15481,278,280,158
15482,277,281,157
15483,278,281,157
15484,279,280,155
15485,278,281,158
15486,277,281,158
15487,276,281,157
15488,279,281,156
15489,279,281,158
15490,277,280,159
15491,277,281,158
15492,278,281,157
15493,279,280,155
15494,278,281,158
15495,277,281,158
15496,276,281,157
15497,279,281,157
15498,279,280,158
15499,278,280,158
15500,277,280,158
15501,278,281,157
15502,279,281,155
15503,278,281,158
15504,277,281,159
15505,276,281,157
15506,279,281,156
15507,279,281,158
15508,278,280,158
15509,277,281,158
15510,279,281,157
15511,279,281,155
15512,278,281,158
15513,278,281,159
15514,276,281,157
15515,279,281,157
15516,279,281,158
15517,276,280,158
15518,277,281,158
15519,279,281,157
15520,281,280,156
15521,279,282,158
15522,278,280,160
15523,277,281,157
15524,279,281,157
15525,280,281,158
15526,278,280,159
15527,277,282,158
15528,279,282,157
15529,280,281,156
15530,278,281,158
15531,277,281,159
15532,278,281,157
15533,279,281,156
15534,279,281,158
15535,277,280,158
15536,277,280,158
15537,279,282,157
15538,279,281,156
15539,278,281,158
15540,277,281,159
15541,277,280,157
15542,279,280,156
15543,279,281,158
15544,277,280,158
15545,277,281,158
15546,279,281,157
15547,279,281,157
15548,278,281,158
15549,278,281,159
15550,278,281,157
15551,279,280,156
15552,280,280,158
15553,278,280,158
15554,278,281,158
15555,279,281,157
15556,279,281,157
15557,278,281,158
15558,277,281,159
15559,278,280,156
15560,279,280,155
15561,279,281,158
15562,278,281,158
15563,277,281,157
15564,279,281,156
15565,279,281,157
15566,277,280,158
15567,277,281,159
15568,278,281,156
15569,279,280,155
15570,279,280,158
15571,278,281,158
15572,276,281,157
15573,279,281,156
15574,279,281,157
15575,278,280,158
15576,277,281,158
15577,278,281,157
15578,279,281,155
15579,279,282,158
15580,277,281,158
15581,276,281,157
15582,279,281,157
15583,279,281,157
15584,277,280,158
15585,277,281,158
15586,278,281,157
15587,279,280,155
15588,279,281,158
15589,277,281,158
15590,277,281,156
15591,279,281,156
15592,279,280,157
15593,278,280,158
15594,278,281,158
15595,279,281,156
15596,279,281,155
15597,278,281,158
15598,277,281,158
15599,276,281,156
15600,279,281,156
15601,279,281,157
15602,278,279,158
15603,277,281,158
15604,279,281,156
15605,279,281,155
15606,278,281,158
15607,278,281,158
15608,276,280,156
15609,278,281,156
15610,278,281,157
15611,277,280,158
15612,278,281,157
15613,279,281,156
15614,279,281,155
15615,278,281,158
15616,277,281,158
15617,278,281,156
15618,279,281,156
15619,279,281,157
15620,278,280,158
15621,277,280,157
15622,279,280,156
15623,279,281,155
15624,278,281,158
15625,277,282,158
15626,276,281,156
15627,279,281,156
15628,279,281,158
15629,278,280,158
15630,278,281,157
15631,279,281,156
15632,279,281,155
15633,278,281,158
15634,278,281,158
15635,277,281,156
15636,279,281,156
15637,279,281,158
15638,278,280,158
15639,277,280,157
15640,279,282,156
15641,279,281,155
15642,278,281,157
15643,277,281,158
15644,277,281,155
15645,279,281,155
15646,279,281,157
15647,278,280,157
15648,278,281,156
15649,279,281,156
15650,279,280,155
15651,277,280,157
15652,277,281,158
15653,277,281,156
15654,279,281,154
15655,279,281,157
15656,275,280,157
15657,277,282,155
15658,280,282,156
15659,279,281,156
15660,278,281,158
15661,277,281,158
15662,278,281,156
15663,279,280,156
15664,279,281,158
15665,277,280,158
15666,277,281,157
15667,279,281,157
15668,276,281,156
15669,277,280,157
15670,278,281,158
15671,278,281,156
15672,279,281,156
15673,279,281,158
15674,278,281,158
15675,277,281,156
15676,279,281,156
15677,280,281,157
15678,278,281,158
15679,278,281,158
15680,278,281,156
15681,279,280,155
15682,279,281,157
15683,278,281,158
15684,276,281,156
15685,279,282,156
15686,279,281,156
15687,278,280,158
15688,277,281,158
15689,280,281,156
15690,279,280,155
15691,278,281,157
15692,277,281,158
15693,276,281,157
15694,279,281,156
15695,279,281,157
15696,278,280,158
15697,277,281,158
15698,279,281,156
15699,280,281,154
15700,279,281,157
15701,277,281,158
15702,276,280,156
15703,279,280,156
15704,279,279,157
15705,278,280,158
15706,278,281,158
15707,279,280,156
15708,279,281,155
15709,278,281,158
15710,278,281,158
15711,275,281,156
15712,279,281,156
15713,279,281,157
15714,277,280,158
15715,277,281,158
15716,278,280,156
15717,279,280,155
15718,278,281,158
15719,278,281,158
15720,276,281,157
15721,279,281,156
15722,279,281,157
15723,277,279,158
15724,277,281,158
15725,279,281,157
15726,279,281,155
15727,278,281,158
15728,277,281,158
15729,276,282,157
15730,279,281,156
15731,280,281,157
15732,278,280,158
15733,278,281,157
15734,279,281,156
15735,279,281,155
15736,278,281,158
15737,278,281,159
15738,276,281,157
15739,278,281,156
15740,279,281,158
15741,278,280,158
15742,277,281,158
15743,279,281,157
15744,279,281,155
15745,278,281,158
15746,277,281,159
15747,277,281,157
15748,279,280,157
15749,280,280,158
15750,277,280,158
15751,277,281,158
15752,279,281,154
15753,279,281,154
15754,278,281,158
15755,277,281,159
15756,277,281,157
15757,279,280,156
15758,279,281,157
15759,277,280,158
15760,276,281,157
15761,279,282,156
15762,279,281,156
15763,278,281,158
15764,277,281,159
15765,278,281,157
15766,279,280,156
15767,279,281,158
15768,278,281,158
15769,277,279,157
15770,278,282,157
15771,280,281,157
15772,278,281,158
15773,277,281,159
15774,279,281,157
15775,278,281,156
15776,279,281,158
15777,277,280,158
15778,277,281,157
15779,279,281,157
15780,279,281,156
15781,278,281,158
15782,277,281,159
15783,278,281,157
15784,280,281,156
15785,279,281,158
15786,278,281,158
15787,277,281,157
15788,279,282,156
15789,279,281,156
15790,278,280,158
15791,278,281,158
15792,278,281,157
15793,279,281,156
15794,279,281,158
15795,277,280,157
15796,276,279,157
15797,279,282,157
15798,279,280,157
15799,278,280,157
15800,277,281,159
15801,278,281,157
15802,279,281,155
15803,279,281,158
15804,277,281,158
15805,276,281,157
15806,279,281,156
15807,280,281,157
15808,277,280,158
15809,277,281,158
15810,278,281,156
15811,278,281,155
15812,278,281,158
15813,278,281,159
15814,276,281,157
15815,279,281,157
15816,279,281,158
15817,278,280,158
15818,277,279,158
15819,278,281,156
15820,279,281,155
15821,278,281,158
15822,277,281,158
15823,276,281,157
15824,279,281,156
15825,280,281,157
15826,277,280,158
15827,276,281,158
15828,278,280,157
15829,278,280,155
15830,278,280,158
15831,277,281,158
15832,276,281,157
15833,280,281,156
15834,279,281,158
15835,277,280,158
15836,277,281,158
15837,279,281,156
15838,279,281,155
15839,278,281,158
15840,277,281,159
15841,276,281,157
15842,279,281,157
15843,279,281,158
15844,277,280,158
15845,277,281,158
15846,278,281,156
15847,279,281,154
15848,278,281,158
15849,277,281,158
15850,276,281,157
15851,279,281,157
15852,280,280,158
15853,278,280,158
15854,277,281,157
15855,279,282,157
15856,279,280,155
15857,278,281,158
15858,277,281,159
15859,277,281,156
15860,279,281,156
15861,279,281,158
15862,277,280,158
15863,277,281,157
15864,278,281,156
15865,279,281,155
15866,278,280,158
15867,277,281,157
15868,277,281,156
15869,279,280,156
15870,280,281,158
15871,278,280,158
15872,276,281,157
15873,279,281,157
15874,279,281,156
15875,278,281,158
15876,278,281,159
15877,277,280,157
15878,279,281,156
15879,280,282,158
15880,276,280,158
15881,277,280,157
15882,279,281,157
15883,279,280,156
15884,278,281,158
15885,278,282,159
15886,278,281,157
15887,279,280,155
15888,280,281,158
15889,278,280,158
15890,278,281,157
15891,278,282,156
15892,280,281,156
15893,278,281,158
15894,277,281,159
15895,278,281,157
15896,279,281,157
15897,280,281,158
15898,278,280,158
15899,277,281,157
15900,279,282,156
15901,280,281,156
15902,278,280,158
15903,278,281,159
15904,278,280,157
15905,279,281,156
15906,280,281,158
15907,277,281,158
15908,277,280,157
15909,279,281,157
15910,279,280,157
15911,278,280,158
15912,278,281,159
15913,278,281,156
15914,279,281,156
15915,279,281,158
15916,277,281,159
15917,276,281,157
15918,278,281,156
15919,279,281,157
15920,278,280,158
15921,278,281,158
15922,279,280,157
15923,279,280,156
15924,282,281,158
15925,278,281,158
15926,276,281,157
15927,279,281,156
15928,279,281,158
15929,278,282,158
15930,278,281,159
15931,279,281,157
15932,279,281,155
15933,278,281,158
15934,277,280,158
15935,276,281,157
15936,278,282,157
15937,279,281,157
15938,277,280,158
15939,277,281,158
15940,278,281,157
15941,279,280,155
15942,279,281,158
15943,277,281,159
15944,276,281,157
15945,278,282,156
15946,279,281,157
15947,277,280,158
15948,277,281,157
15949,278,281,156
15950,279,281,155
15951,278,281,158
15952,277,281,159
15953,276,281,157
15954,279,280,157
15955,279,281,158
15956,278,279,158
15957,277,280,158
15958,279,281,156
15959,279,281,155
15960,278,281,158
15961,277,281,159
15962,276,281,157
15963,279,281,156
15964,278,281,158
15965,277,279,158
15966,277,280,158
15967,279,282,156
15968,279,281,155
15969,278,281,158
15970,278,281,158
15971,277,281,157
15972,279,281,156
15973,279,279,158
15974,278,280,158
15975,278,281,157
15976,279,281,156
15977,279,281,155
15978,278,281,158
15979,277,281,159
15980,277,281,156
15981,279,281,156
15982,279,281,158
15983,277,280,159
15984,277,281,157
15985,279,281,156
15986,279,280,155
15987,278,281,158
15988,277,281,159
15989,277,281,156
15990,279,281,156
15991,280,281,157
15992,276,280,158
15993,277,281,157
15994,279,281,156
15995,279,281,156
15996,278,281,158
15997,278,281,158
15998,277,281,156
15999,279,281,156
16000,280,281,157
16001,277,280,158
16002,278,281,157
16003,279,282,156
16004,279,280,156
16005,278,280,158
16006,277,281,159
16007,278,281,156
16008,280,281,156
16009,279,281,158
16010,277,280,158
16011,277,281,157
16012,279,281,156
16013,279,280,156
16014,278,281,158
16015,277,281,158
16016,278,281,157
16017,279,280,156
16018,279,281,157
16019,277,280,158
16020,277,281,157
16021,279,282,156
16022,279,281,156
16023,278,281,158
16024,278,281,158
16025,278,281,156
16026,279,281,155
16027,279,281,157
16028,277,280,158
16029,277,281,157
16030,278,281,156
16031,278,280,156
16032,278,280,158
16033,277,281,158
16034,278,281,156
16035,279,280,156
16036,279,280,157
16037,277,281,158
16038,276,281,157
16039,279,281,156
16040,279,281,157
16041,278,280,158
16042,277,281,159
16043,278,281,156
16044,279,281,155
16045,279,281,158
16046,278,281,158
16047,276,281,157
16048,279,281,156
16049,279,281,157
16050,278,280,158
16051,275,281,158
16052,278,280,156
16053,279,281,155
16054,279,281,158
16055,278,281,158
16056,276,281,157
16057,277,281,156
16058,279,282,157
16059,278,279,158
16060,277,281,158
16061,278,281,156
16062,279,280,155
16063,278,281,158
16064,277,281,158
16065,276,281,157
16066,279,281,156
16067,279,281,157
16068,277,279,158
16069,277,282,158
16070,278,281,156
16071,279,281,155
16072,278,281,157
16073,277,281,158
16074,276,279,156
16075,279,281,156
16076,279,281,157
16077,278,280,158
16078,277,281,157
16079,279,280,156
16080,279,280,155
16081,278,281,158
16082,277,281,157
16083,275,281,156
16084,279,280,156
16085,279,281,157
16086,278,279,158
16087,277,281,158
16088,279,280,157
16089,279,281,155
16090,278,281,158
16091,278,281,158
16092,276,281,157
16093,279,280,156
16094,279,281,157
16095,278,280,158
16096,278,281,157
16097,279,281,156
16098,279,281,155
16099,278,281,158
16100,277,281,158
16101,277,281,155
16102,279,281,156
16103,279,281,157
16104,277,280,158
16105,277,281,156
16106,279,281,157
16107,279,281,155
16108,278,281,158
16109,277,281,159
16110,277,280,157
16111,279,281,156
16112,279,280,158
16113,279,280,158
16114,277,281,157
16115,279,282,157
16116,279,281,156
16117,278,281,158
16118,278,281,159
16119,277,281,156
16120,279,280,157
16121,279,281,158
16122,278,280,158
16123,277,281,157
16124,276,282,156
16125,279,281,156
16126,278,281,158
16127,277,281,159
16128,278,281,157
16129,279,281,156
16130,279,280,158
16131,277,279,158
16132,277,281,157
16133,279,281,156
16134,279,281,156
16135,278,281,158
16136,277,282,159
16137,278,281,157
16138,279,281,156
16139,279,281,158
16140,276,280,158
16141,277,281,157
16142,279,281,156
16143,279,281,157
16144,278,281,158
16145,278,281,159
16146,279,281,157
16147,279,281,156
16148,279,281,158
16149,277,280,158
16150,277,281,157
16151,279,281,157
16152,279,280,157
16153,278,280,158
16154,277,281,158
16155,278,281,157
16156,279,281,156
16157,279,281,157
16158,278,281,158
16159,276,281,157
16160,279,281,156
16161,279,281,157
16162,278,280,158
16163,277,281,159
16164,279,281,157
16165,279,280,156
16166,278,281,158
16167,277,281,158
16168,276,281,157
16169,279,282,156
16170,279,281,157
16171,276,280,158
16172,277,282,158
16173,278,280,156
16174,279,280,155
16175,279,281,158
16176,278,281,158
16177,276,281,157
16178,279,282,156
16179,279,281,157
16180,278,280,158
16181,278,281,158
16182,278,281,156
16183,279,281,155
16184,278,281,158
16185,278,281,158
16186,276,281,157
16187,279,280,156
16188,279,281,158
16189,278,280,158
16190,277,281,158
16191,278,281,157
16192,279,281,155
16193,278,281,158
16194,277,281,158
16195,276,281,157
16196,279,281,156
16197,279,281,157
16198,278,280,158
16199,277,279,158
16200,278,281,156
16201,279,281,155
16202,278,281,158
16203,277,281,159
16204,276,281,157
16205,279,281,156
16206,279,281,158
16207,278,280,158
16208,277,281,157
16209,278,281,157
16210,279,280,155
16211,278,281,158
16212,277,281,159
16213,276,281,157
16214,279,281,156
16215,279,281,157
16216,277,280,158
16217,277,281,157
16218,279,281,156
16219,279,281,155
16220,278,281,158
16221,276,281,159
16222,276,280,157
16223,279,281,156
16224,279,281,158
16225,278,280,158
16226,277,281,158
16227,279,281,157
16228,279,281,156
16229,278,281,158
16230,277,281,159
16231,277,281,157
16232,279,281,157
16233,279,281,158
16234,276,278,158
16235,277,281,157
16236,278,281,156
16237,279,281,156
16238,278,281,158
16239,278,281,158
16240,278,281,157
16241,279,281,156
16242,280,281,158
16243,277,281,158
16244,277,281,157
16245,279,282,156
16246,279,281,156
16247,278,281,158
16248,277,281,159
16249,277,281,157
16250,279,280,156
16251,280,281,158
16252,277,280,158
16253,277,281,158
16254,278,282,157
16255,278,280,156
16256,278,281,158
16257,278,280,159
16258,279,281,157
16259,279,281,156
16260,279,281,158
16261,277,280,158
16262,277,281,157
16263,279,281,156
16264,279,281,156
16265,278,281,158
16266,277,281,159
16267,278,281,157
16268,279,281,156
16269,279,281,157
16270,277,281,158
16271,277,281,157
16272,279,281,156
16273,279,281,157
16274,278,280,158
16275,277,281,158
16276,278,281,156
16277,279,281,155
16278,279,282,158
16279,277,281,158
16280,276,281,157
16281,279,281,156
16282,279,281,157
16283,278,280,158
16284,277,281,158
16285,278,281,156
16286,279,281,155
16287,278,282,158
16288,277,281,158
16289,276,281,157
16290,279,281,156
16291,279,281,157
16292,278,280,158
16293,277,281,158
16294,278,281,156
16295,279,280,155
16296,278,281,158
16297,278,281,158
16298,276,279,157
16299,279,281,156
16300,278,281,157
16301,278,280,158
16302,277,281,158
16303,279,281,156
16304,279,281,155
16305,278,281,158
16306,278,281,158
16307,276,281,156
16308,279,281,156
16309,279,281,157
16310,277,280,158
16311,277,281,158
16312,279,281,156
16313,279,281,155
16314,278,281,155
16315,278,281,158
16316,276,281,157
16317,279,281,156
16318,279,281,157
16319,278,280,158
16320,277,281,158
16321,279,281,156
16322,279,281,155
16323,278,281,158
16324,278,281,158
16325,276,281,157
16326,279,281,156
16327,279,281,158
16328,278,280,158
16329,277,281,157
16330,279,281,156
16331,279,281,155
16332,278,281,158
16333,277,281,159
16334,276,281,157
16335,279,281,156
16336,279,281,158
16337,278,280,158
16338,277,281,157
16339,278,281,156
16340,279,281,155
16341,278,281,158
16342,277,281,158
16343,277,281,156
16344,279,280,156
16345,280,281,158
16346,277,279,158
16347,278,281,157
16348,279,282,157
16349,279,280,156
16350,278,281,158
16351,277,281,159
16352,278,281,157
16353,279,281,156
16354,279,281,158
16355,277,281,159
16356,277,281,157
16357,282,282,156
16358,279,281,156
16359,278,281,157
16360,276,281,159
16361,278,281,157
16362,279,281,156
16363,279,281,158
16364,277,280,158
16365,277,281,156
16366,279,282,156
16367,279,281,156
16368,278,281,158
16369,277,280,158
16370,278,280,156
16371,279,281,156
16372,279,281,158
16373,278,280,158
16374,277,281,157
16375,278,282,156
16376,279,281,156
16377,277,280,158
16378,277,281,158
16379,278,281,156
16380,279,281,156
16381,279,281,157
16382,278,281,158
16383,277,281,157
16384,279,282,156
16385,279,280,157
16386,278,280,158
16387,277,281,158
16388,278,281,156
16389,279,280,155
16390,279,281,158
16391,277,281,158
16392,277,281,157
16393,279,281,156
16394,279,281,157
16395,275,280,158
16396,277,281,158
16397,279,281,157
16398,279,280,155
16399,278,280,158
16400,278,281,158
16401,276,281,157
16402,279,281,156
16403,279,281,157
16404,278,279,158
16405,277,281,158
16406,278,280,156
16407,279,280,154
16408,278,281,158
16409,277,282,158
16410,276,281,156
16411,279,281,156
16412,280,280,157
16413,280,278,158
16414,277,281,158
16415,279,281,156
16416,279,281,154
16417,278,281,158
16418,277,281,158
16419,276,281,157
16420,279,281,156
16421,280,281,157
16422,277,280,158
16423,277,281,158
16424,278,281,152
16425,279,280,155
16426,278,281,158
16427,277,282,158
16428,276,280,157
16429,279,281,156
16430,279,281,157
16431,278,279,158
16432,277,281,157
16433,279,281,156
16434,279,281,155
16435,278,281,158
16436,278,281,158
16437,276,281,157
16438,279,281,156
16439,279,282,157
16440,278,279,158
16441,277,281,157
16442,279,281,156
16443,279,281,155
16444,278,281,157
16445,276,281,158
16446,276,281,156
16447,279,281,156
16448,279,281,158
16449,277,280,158
16450,277,281,157
16451,279,281,156
16452,279,281,155
16453,278,281,158
16454,277,281,159
16455,277,281,157
16456,279,280,157
16457,280,281,158
16458,277,280,159
16459,277,281,157
16460,279,281,157
16461,276,280,155
16462,278,281,158
16463,277,281,158
16464,277,281,156
16465,279,281,156
16466,279,281,157
16467,277,280,158
16468,276,281,157
16469,279,281,156
16470,279,281,156
16471,278,281,158
16472,278,281,159
16473,276,281,156
16474,279,281,156
16475,279,278,158
16476,278,280,158
16477,278,280,157
16478,279,281,156
16479,278,281,156
16480,278,281,158
16481,277,281,158
16482,278,281,156
16483,279,281,156
16484,279,281,158
16485,277,281,158
16486,277,281,157
16487,279,281,156
16488,279,281,157
16489,278,281,158
16490,277,281,159
16491,278,281,156
16492,279,281,155
16493,279,281,157
16494,278,280,158
16495,277,280,156
16496,279,281,155
16497,279,280,157
16498,278,280,158
16499,277,281,159
16500,278,281,156
16501,279,280,156
16502,279,281,158
16503,278,280,157
16504,276,281,157
16505,278,281,156
16506,276,281,157
16507,278,280,158
16508,277,281,158
16509,279,281,157
16510,279,281,155
16511,279,281,158
16512,278,281,158
16513,277,281,156
16514,278,281,156
16515,279,280,157
16516,277,279,158
16517,277,281,158
16518,278,281,157
16519,279,281,155
16520,278,280,158
16521,277,281,158
16522,276,281,157
16523,279,281,156
16524,279,281,157
16525,277,280,158
16526,276,281,158
16527,278,278,157
16528,279,281,155
16529,278,281,158
16530,278,281,158
16531,276,280,157
16532,279,280,157
16533,279,280,157
16534,277,280,158
16535,278,281,158
16536,279,281,156
16537,279,280,155
16538,278,281,157
16539,278,281,158
16540,276,280,157
16541,278,282,156
16542,279,281,157
16543,277,279,157
16544,278,281,158
16545,278,281,156
16546,279,281,155
16547,278,281,158
16548,277,281,158
16549,276,281,156
16550,280,280,156
16551,279,281,157
16552,277,280,158
16553,277,281,158
16554,279,281,157
16555,279,281,155
16556,278,281,157
16557,277,281,158
16558,276,281,156
16559,279,281,156
16560,279,281,158
16561,278,280,158
16562,277,281,157
16563,278,281,156
16564,279,280,155
16565,278,282,158
16566,277,281,159
16567,277,281,156
16568,279,281,156
16569,279,281,158
16570,278,280,158
16571,277,281,157
16572,278,281,156
16573,279,281,156
16574,278,281,158
16575,277,279,159
16576,277,280,157
16577,279,281,156
16578,280,281,157
16579,278,280,158
16580,277,281,158
16581,279,281,156
16582,278,281,156
16583,278,281,158
16584,277,281,159
16585,277,281,158
16586,279,280,156
16587,279,279,158
16588,277,280,158
16589,278,281,157
16590,278,281,156
16591,279,281,156
16592,278,282,158
16593,277,281,158
16594,278,279,157
16595,279,281,156
16596,279,281,158
16597,278,280,158
16598,277,281,157
16599,279,282,156
16600,279,281,156
16601,278,281,158
16602,277,281,159
16603,278,281,157
16604,279,281,156
16605,279,281,158
16606,278,280,158
16607,277,281,157
16608,279,282,157
16609,279,280,156
16610,278,281,158
16611,277,282,159
16612,278,281,157
16613,279,280,156
16614,279,280,158
16615,277,281,158
16616,277,281,157
16617,279,282,156
16618,279,282,157
16619,277,279,158
16620,277,282,158
16621,278,281,156
16622,279,281,155
16623,278,281,158
16624,277,281,158
16625,276,281,157
16626,279,281,157
16627,279,281,158
16628,278,279,158
16629,277,281,159
16630,278,281,157
16631,279,281,155
16632,279,281,158
16633,277,281,158
16634,276,281,157
16635,279,280,158
16636,279,281,158
16637,278,280,158
16638,277,281,158
16639,278,281,156
16640,279,281,155
16641,278,281,158
16642,278,281,158
16643,276,281,157
16644,279,281,157
16645,279,281,158
16646,277,280,158
16647,278,281,158
16648,278,281,157
16649,279,281,155
16650,278,281,158
16651,278,281,158
16652,276,281,157
16653,279,281,156
16654,279,281,157
16655,278,280,159
16656,276,281,158
16657,279,280,157
16658,279,281,156
16659,278,281,158
16660,276,281,159
16661,276,281,157
16662,279,281,157
16663,279,280,158
16664,277,280,158
16665,277,281,159
16666,279,281,157
16667,279,281,155
16668,278,281,158
16669,277,281,158
16670,276,281,157
16671,279,280,157
16672,279,282,158
16673,278,280,158
16674,277,281,157
16675,278,281,156
16676,279,281,154
16677,278,282,158
16678,277,281,159
16679,277,280,157
16680,279,281,156
16681,279,281,158
16682,278,280,158
16683,277,281,157
16684,278,282,156
16685,279,281,155
16686,277,281,158
16687,277,281,159
16688,277,281,157
16689,279,281,156
16690,280,281,158
16691,278,280,158
16692,277,281,157
16693,279,282,156
16694,279,281,156
16695,278,281,157
16696,277,281,160
16697,278,281,157
16698,279,281,156
16699,279,281,158
16700,277,280,158
16701,277,281,157
16702,279,281,157
16703,279,282,156
16704,278,281,158
16705,278,281,159
16706,278,281,157
16707,279,281,156
16708,279,281,158
16709,278,280,158
16710,277,281,157
16711,278,281,156
16712,279,280,156
16713,278,280,158
16714,277,280,159
16715,278,280,156
16716,279,280,156
16717,279,281,158
16718,277,280,158
16719,277,278,157
16720,279,281,156
16721,278,281,157
16722,278,280,158
16723,277,281,159
16724,278,281,157
16725,279,281,156
16726,279,281,158
16727,278,281,158
16728,277,281,157
16729,279,281,156
16730,279,280,157
16731,278,280,158
16732,277,281,159
16733,278,281,157
16734,279,280,156
16735,279,281,158
16736,278,281,158
16737,276,280,157
16738,279,281,157
16739,278,280,157
16740,278,280,158
16741,278,281,158
16742,278,281,157
16743,279,280,155
16744,278,281,158
16745,277,281,158
16746,276,281,156
16747,279,281,156
16748,279,281,157
16749,278,280,158
16750,277,281,158
16751,279,280,156
16752,280,281,155
16753,278,281,158
16754,277,282,158
16755,276,281,157
16756,279,281,154
16757,279,281,157
16758,277,280,158
16759,277,281,158
16760,278,281,156
16761,279,281,155
16762,278,281,157
16763,277,281,158
16764,276,281,157
16765,279,281,156
16766,279,281,158
16767,279,280,158
16768,277,281,158
16769,279,281,156
16770,279,280,154
16771,278,281,157
16772,278,281,157
16773,276,281,156
16774,279,281,156
16775,279,281,158
16776,278,279,158
16777,276,281,158
16778,279,281,156
16779,279,280,155
16780,278,280,157
16781,277,280,158
16782,276,281,156
16783,279,281,156
16784,279,281,157
16785,277,280,158
16786,277,281,157
16787,279,281,156
16788,279,280,155
16789,278,281,158
16790,277,281,159
16791,277,281,156
16792,279,281,156
16793,279,281,157
16794,278,280,158
16795,277,281,157
16796,279,281,156
16797,279,280,155
16798,278,281,158
16799,278,281,159
16800,274,281,156
16801,279,280,156
16802,279,281,156
16803,278,280,158
16804,277,280,157
16805,279,281,156
16806,279,281,155
16807,278,281,158
16808,277,281,158
16809,276,281,157
16810,279,279,156
